transaction_id,date,store_id,product_id,quantity,unit_price,total_amount
TX11770,2026-07-27,S004,P008,1,12.99,12.99
TX11771,2026-07-27,S004,P009,1,14.99,14.99
TX11772,2026-07-27,S004,P010,1,19.99,19.99
TX11773,2026-07-27,S004,P010,1,19.99,19.99
TX11774,2026-07-28,S001,P001,2,29.99,59.98
TX11775,2026-07-28,S001,P001,3,29.99,89.97
TX11776,2026-07-28,S001,P001,3,29.99,89.97
TX11777,2026-07-28,S001,P001,1,29.99,29.99
TX11778,2026-07-28,S001,P001,3,29.99,89.97
TX11779,2026-07-28,S001,P003,3,39.99,119.97
TX11780,2026-07-28,S001,P003,2,39.99,79.98
TX11781,2026-07-28,S001,P004,2,149.99,299.98
TX11782,2026-07-28,S001,P006,1,34.99,34.99
TX11783,2026-07-28,S001,P007,2,9.99,19.98
TX11784,2026-07-28,S001,P007,3,9.99,29.97
TX11785,2026-07-28,S001,P007,1,9.99,9.99
TX11786,2026-07-28,S001,P007,2,9.99,19.98
TX11787,2026-07-28,S001,P009,1,14.99,14.99
TX11788,2026-07-28,S001,P009,2,14.99,29.98
TX11789,2026-07-28,S001,P009,1,14.99,14.99
TX11790,2026-07-28,S001,P009,2,14.99,29.98
TX11791,2026-07-28,S001,P009,2,14.99,29.98
TX11792,2026-07-28,S001,P010,2,19.99,39.98
TX11793,2026-07-28,S001,P011,2,24.99,49.98
TX11794,2026-07-28,S001,P013,2,22.99,45.98
TX11795,2026-07-28,S001,P014,1,32.99,32.99
TX11796,2026-07-28,S001,P015,3,11.99,35.97
TX11797,2026-07-28,S001,P015,2,11.99,23.98
TX11798,2026-07-28,S001,P015,1,11.99,11.99
TX11799,2026-07-28,S002,P001,1,29.99,29.99
TX11800,2026-07-28,S002,P001,2,29.99,59.98
TX11801,2026-07-28,S002,P001,1,29.99,29.99
TX11802,2026-07-28,S002,P002,1,89.99,89.99
TX11803,2026-07-28,S002,P003,1,39.99,39.99
TX11804,2026-07-28,S002,P003,3,39.99,119.97
TX11805,2026-07-28,S002,P003,2,39.99,79.98
TX11806,2026-07-28,S002,P003,1,39.99,39.99
TX11807,2026-07-28,S002,P006,1,34.99,34.99
TX11808,2026-07-28,S002,P007,1,9.99,9.99
TX11809,2026-07-28,S002,P007,2,9.99,19.98
TX11810,2026-07-28,S002,P007,1,9.99,9.99
TX11811,2026-07-28,S002,P007,1,9.99,9.99
TX11812,2026-07-28,S002,P008,2,12.99,25.98
TX11813,2026-07-28,S002,P008,1,12.99,12.99
TX11814,2026-07-28,S002,P009,2,14.99,29.98
TX11815,2026-07-28,S002,P010,2,19.99,39.98
TX11816,2026-07-28,S002,P011,1,24.99,24.99
TX11817,2026-07-28,S002,P012,2,59.99,119.98
TX11818,2026-07-28,S002,P013,2,22.99,45.98
TX11819,2026-07-28,S002,P013,3,22.99,68.97
TX11820,2026-07-28,S002,P013,1,22.99,22.99
TX11821,2026-07-28,S002,P015,1,11.99,11.99
TX11822,2026-07-28,S003,P001,2,29.99,59.98
TX11823,2026-07-28,S003,P001,1,29.99,29.99
TX11824,2026-07-28,S003,P001,1,29.99,29.99
TX11825,2026-07-28,S003,P002,1,89.99,89.99
TX11826,2026-07-28,S003,P003,3,39.99,119.97
TX11827,2026-07-28,S003,P006,1,34.99,34.99
TX11828,2026-07-28,S003,P007,3,9.99,29.97
TX11829,2026-07-28,S003,P008,2,12.99,25.98
TX11830,2026-07-28,S003,P009,1,14.99,14.99
TX11831,2026-07-28,S003,P009,2,14.99,29.98
TX11832,2026-07-28,S003,P010,2,19.99,39.98
TX11833,2026-07-28,S003,P011,1,24.99,24.99
TX11834,2026-07-28,S003,P012,1,59.99,59.99
TX11835,2026-07-28,S003,P013,1,22.99,22.99
TX11836,2026-07-28,S003,P013,1,22.99,22.99
TX11837,2026-07-28,S003,P013,1,22.99,22.99
TX11838,2026-07-28,S003,P015,1,11.99,11.99
TX11839,2026-07-28,S003,P015,2,11.99,23.98
TX11840,2026-07-28,S003,P015,1,11.99,11.99
TX11841,2026-07-28,S004,P001,1,29.99,29.99
TX11842,2026-07-28,S004,P001,2,29.99,59.98
TX11843,2026-07-28,S004,P006,1,34.99,34.99
TX11844,2026-07-28,S004,P008,3,12.99,38.97
TX11845,2026-07-28,S004,P009,1,14.99,14.99
TX11846,2026-07-28,S004,P009,1,14.99,14.99
TX11847,2026-07-28,S004,P009,1,14.99,14.99
TX11848,2026-07-28,S004,P010,2,19.99,39.98
TX11849,2026-07-28,S004,P015,1,11.99,11.99
TX11850,2026-07-29,S001,P001,3,29.99,89.97
TX11851,2026-07-29,S001,P001,3,29.99,89.97
TX11852,2026-07-29,S001,P001,2,29.99,59.98
TX11853,2026-07-29,S001,P001,3,29.99,89.97
TX11854,2026-07-29,S001,P002,3,89.99,269.97
TX11855,2026-07-29,S001,P002,1,89.99,89.99
TX11856,2026-07-29,S001,P003,3,39.99,119.97
TX11857,2026-07-29,S001,P003,3,39.99,119.97
TX11858,2026-07-29,S001,P003,2,39.99,79.98
TX11859,2026-07-29,S001,P004,1,149.99,149.99
TX11860,2026-07-29,S001,P005,1,49.99,49.99
TX11861,2026-07-29,S001,P006,1,34.99,34.99
TX11862,2026-07-29,S001,P006,1,34.99,34.99
TX11863,2026-07-29,S001,P007,1,9.99,9.99
TX11864,2026-07-29,S001,P007,2,9.99,19.98
TX11865,2026-07-29,S001,P007,2,9.99,19.98
TX11866,2026-07-29,S001,P007,2,9.99,19.98
TX11867,2026-07-29,S001,P008,2,12.99,25.98
TX11868,2026-07-29,S001,P008,2,12.99,25.98
TX11869,2026-07-29,S001,P008,3,12.99,38.97
TX11870,2026-07-29,S001,P008,1,12.99,12.99
TX11871,2026-07-29,S001,P008,2,12.99,25.98
TX11872,2026-07-29,S001,P008,2,12.99,25.98
TX11873,2026-07-29,S001,P009,1,14.99,14.99
TX11874,2026-07-29,S001,P009,2,14.99,29.98
TX11875,2026-07-29,S001,P009,2,14.99,29.98
TX11876,2026-07-29,S001,P009,2,14.99,29.98
TX11877,2026-07-29,S001,P009,1,14.99,14.99
TX11878,2026-07-29,S001,P009,1,14.99,14.99
TX11879,2026-07-29,S001,P010,2,19.99,39.98
TX11880,2026-07-29,S001,P010,1,19.99,19.99
TX11881,2026-07-29,S001,P011,1,24.99,24.99
TX11882,2026-07-29,S001,P012,1,59.99,59.99
TX11883,2026-07-29,S001,P013,1,22.99,22.99
TX11884,2026-07-29,S001,P013,3,22.99,68.97
TX11885,2026-07-29,S001,P013,1,22.99,22.99
TX11886,2026-07-29,S001,P015,1,11.99,11.99
TX11887,2026-07-29,S002,P001,2,29.99,59.98
TX11888,2026-07-29,S002,P001,2,29.99,59.98
TX11889,2026-07-29,S002,P001,1,29.99,29.99
TX11890,2026-07-29,S002,P006,1,34.99,34.99
TX11891,2026-07-29,S002,P007,3,9.99,29.97
TX11892,2026-07-29,S002,P007,1,9.99,9.99
TX11893,2026-07-29,S002,P008,1,12.99,12.99
TX11894,2026-07-29,S002,P009,3,14.99,44.97
TX11895,2026-07-29,S002,P009,3,14.99,44.97
TX11896,2026-07-29,S002,P009,1,14.99,14.99
TX11897,2026-07-29,S002,P010,1,19.99,19.99
TX11898,2026-07-29,S002,P012,2,59.99,119.98
TX11899,2026-07-29,S002,P013,2,22.99,45.98
TX11900,2026-07-29,S002,P015,1,11.99,11.99
TX11901,2026-07-29,S003,P001,1,29.99,29.99
TX11902,2026-07-29,S003,P001,1,29.99,29.99
TX11903,2026-07-29,S003,P001,2,29.99,59.98
TX11904,2026-07-29,S003,P001,1,29.99,29.99
TX11905,2026-07-29,S003,P003,2,39.99,79.98
TX11906,2026-07-29,S003,P004,1,149.99,149.99
TX11907,2026-07-29,S003,P005,1,49.99,49.99
TX11908,2026-07-29,S003,P006,1,34.99,34.99
TX11909,2026-07-29,S003,P007,3,9.99,29.97
TX11910,2026-07-29,S003,P007,1,9.99,9.99
TX11911,2026-07-29,S003,P007,1,9.99,9.99
TX11912,2026-07-29,S003,P007,1,9.99,9.99
TX11913,2026-07-29,S003,P008,2,12.99,25.98
TX11914,2026-07-29,S003,P009,2,14.99,29.98
TX11915,2026-07-29,S003,P009,2,14.99,29.98
TX11916,2026-07-29,S003,P009,3,14.99,44.97
TX11917,2026-07-29,S003,P009,1,14.99,14.99
TX11918,2026-07-29,S003,P010,1,19.99,19.99
TX11919,2026-07-29,S003,P011,1,24.99,24.99
TX11920,2026-07-29,S003,P013,2,22.99,45.98
TX11921,2026-07-29,S003,P015,1,11.99,11.99
TX11922,2026-07-29,S004,P001,2,29.99,59.98
TX11923,2026-07-29,S004,P002,2,89.99,179.98
TX11924,2026-07-29,S004,P003,1,39.99,39.99
TX11925,2026-07-29,S004,P007,2,9.99,19.98
TX11926,2026-07-29,S004,P008,2,12.99,25.98
TX11927,2026-07-29,S004,P009,2,14.99,29.98
TX11928,2026-07-29,S004,P010,1,19.99,19.99
TX11929,2026-07-29,S004,P011,1,24.99,24.99
TX11930,2026-07-29,S004,P013,3,22.99,68.97
TX11931,2026-07-30,S001,P001,2,29.99,59.98
TX11932,2026-07-30,S001,P001,1,29.99,29.99
TX11933,2026-07-30,S001,P001,2,29.99,59.98
TX11934,2026-07-30,S001,P002,1,89.99,89.99
TX11935,2026-07-30,S001,P002,2,89.99,179.98
TX11936,2026-07-30,S001,P003,3,39.99,119.97
TX11937,2026-07-30,S001,P003,1,39.99,39.99
TX11938,2026-07-30,S001,P004,2,149.99,299.98
TX11939,2026-07-30,S001,P006,2,34.99,69.98
TX11940,2026-07-30,S001,P007,3,9.99,29.97
TX11941,2026-07-30,S001,P007,3,9.99,29.97
TX11942,2026-07-30,S001,P007,3,9.99,29.97
TX11943,2026-07-30,S001,P007,1,9.99,9.99
TX11944,2026-07-30,S001,P007,2,9.99,19.98
TX11945,2026-07-30,S001,P008,1,12.99,12.99
TX11946,2026-07-30,S001,P008,3,12.99,38.97
TX11947,2026-07-30,S001,P008,1,12.99,12.99
TX11948,2026-07-30,S001,P009,1,14.99,14.99
TX11949,2026-07-30,S001,P009,2,14.99,29.98
TX11950,2026-07-30,S001,P009,2,14.99,29.98
TX11951,2026-07-30,S001,P009,2,14.99,29.98
TX11952,2026-07-30,S001,P010,3,19.99,59.97
TX11953,2026-07-30,S001,P010,1,19.99,19.99
TX11954,2026-07-30,S001,P011,2,24.99,49.98
TX11955,2026-07-30,S001,P012,1,59.99,59.99
TX11956,2026-07-30,S001,P012,3,59.99,179.97
TX11957,2026-07-30,S001,P012,2,59.99,119.98
TX11958,2026-07-30,S001,P013,1,22.99,22.99
TX11959,2026-07-30,S001,P013,2,22.99,45.98
TX11960,2026-07-30,S001,P013,1,22.99,22.99
TX11961,2026-07-30,S001,P015,2,11.99,23.98
TX11962,2026-07-30,S001,P015,2,11.99,23.98
TX11963,2026-07-30,S002,P001,2,29.99,59.98
TX11964,2026-07-30,S002,P001,1,29.99,29.99
TX11965,2026-07-30,S002,P001,2,29.99,59.98
TX11966,2026-07-30,S002,P002,2,89.99,179.98
TX11967,2026-07-30,S002,P003,3,39.99,119.97
TX11968,2026-07-30,S002,P003,2,39.99,79.98
TX11969,2026-07-30,S002,P004,2,149.99,299.98
TX11970,2026-07-30,S002,P006,1,34.99,34.99
TX11971,2026-07-30,S002,P007,3,9.99,29.97
TX11972,2026-07-30,S002,P007,2,9.99,19.98
TX11973,2026-07-30,S002,P008,2,12.99,25.98
TX11974,2026-07-30,S002,P008,3,12.99,38.97
TX11975,2026-07-30,S002,P009,2,14.99,29.98
TX11976,2026-07-30,S002,P009,1,14.99,14.99
TX11977,2026-07-30,S002,P009,2,14.99,29.98
TX11978,2026-07-30,S002,P010,1,19.99,19.99
TX11979,2026-07-30,S002,P013,1,22.99,22.99
TX11980,2026-07-30,S002,P013,1,22.99,22.99
TX11981,2026-07-30,S002,P013,2,22.99,45.98
TX11982,2026-07-30,S002,P013,2,22.99,45.98
TX11983,2026-07-30,S002,P015,1,11.99,11.99
TX11984,2026-07-30,S002,P015,1,11.99,11.99
TX11985,2026-07-30,S002,P015,1,11.99,11.99
TX11986,2026-07-30,S003,P001,1,29.99,29.99
TX11987,2026-07-30,S003,P001,1,29.99,29.99
TX11988,2026-07-30,S003,P002,1,89.99,89.99
TX11989,2026-07-30,S003,P003,1,39.99,39.99
TX11990,2026-07-30,S003,P004,1,149.99,149.99
TX11991,2026-07-30,S003,P006,3,34.99,104.97
TX11992,2026-07-30,S003,P007,3,9.99,29.97
TX11993,2026-07-30,S003,P007,2,9.99,19.98
TX11994,2026-07-30,S003,P008,1,12.99,12.99
TX11995,2026-07-30,S003,P008,1,12.99,12.99
TX11996,2026-07-30,S003,P009,2,14.99,29.98
TX11997,2026-07-30,S003,P009,3,14.99,44.97
TX11998,2026-07-30,S003,P010,1,19.99,19.99
TX11999,2026-07-30,S003,P011,1,24.99,24.99
TX12000,2026-07-30,S003,P012,1,59.99,59.99
TX12001,2026-07-30,S003,P013,1,22.99,22.99
TX12002,2026-07-30,S003,P013,1,22.99,22.99
TX12003,2026-07-30,S003,P013,1,22.99,22.99
TX12004,2026-07-30,S003,P014,1,32.99,32.99
TX12005,2026-07-30,S003,P015,2,11.99,23.98
TX12006,2026-07-30,S004,P001,1,29.99,29.99
TX12007,2026-07-30,S004,P003,1,39.99,39.99
TX12008,2026-07-30,S004,P004,2,149.99,299.98
TX12009,2026-07-30,S004,P007,1,9.99,9.99
TX12010,2026-07-30,S004,P007,2,9.99,19.98
TX12011,2026-07-30,S004,P010,2,19.99,39.98
TX12012,2026-07-30,S004,P013,1,22.99,22.99
TX12013,2026-07-30,S004,P015,1,11.99,11.99
TX12014,2026-07-31,S001,P001,1,29.99,29.99
TX12015,2026-07-31,S001,P001,2,29.99,59.98
TX12016,2026-07-31,S001,P001,2,29.99,59.98
TX12017,2026-07-31,S001,P002,2,89.99,179.98
TX12018,2026-07-31,S001,P002,1,89.99,89.99
TX12019,2026-07-31,S001,P003,2,39.99,79.98
TX12020,2026-07-31,S001,P003,1,39.99,39.99
TX12021,2026-07-31,S001,P003,3,39.99,119.97
TX12022,2026-07-31,S001,P004,1,149.99,149.99
TX12023,2026-07-31,S001,P005,1,49.99,49.99
TX12024,2026-07-31,S001,P006,2,34.99,69.98
TX12025,2026-07-31,S001,P007,1,9.99,9.99
TX12026,2026-07-31,S001,P007,2,9.99,19.98
TX12027,2026-07-31,S001,P008,3,12.99,38.97
TX12028,2026-07-31,S001,P008,2,12.99,25.98
TX12029,2026-07-31,S001,P009,2,14.99,29.98
TX12030,2026-07-31,S001,P009,2,14.99,29.98
TX12031,2026-07-31,S001,P009,2,14.99,29.98
TX12032,2026-07-31,S001,P009,2,14.99,29.98
TX12033,2026-07-31,S001,P009,1,14.99,14.99
TX12034,2026-07-31,S001,P010,2,19.99,39.98
TX12035,2026-07-31,S001,P012,1,59.99,59.99
TX12036,2026-07-31,S001,P013,1,22.99,22.99
TX12037,2026-07-31,S001,P013,1,22.99,22.99
TX12038,2026-07-31,S001,P013,3,22.99,68.97
TX12039,2026-07-31,S001,P013,1,22.99,22.99
TX12040,2026-07-31,S001,P013,2,22.99,45.98
TX12041,2026-07-31,S001,P014,1,32.99,32.99
TX12042,2026-07-31,S001,P015,3,11.99,35.97
TX12043,2026-07-31,S001,P015,2,11.99,23.98
TX12044,2026-07-31,S001,P015,2,11.99,23.98
TX12045,2026-07-31,S001,P015,1,11.99,11.99
TX12046,2026-07-31,S002,P001,1,29.99,29.99
TX12047,2026-07-31,S002,P001,1,29.99,29.99
TX12048,2026-07-31,S002,P002,1,89.99,89.99
TX12049,2026-07-31,S002,P003,1,39.99,39.99
TX12050,2026-07-31,S002,P003,2,39.99,79.98
TX12051,2026-07-31,S002,P006,1,34.99,34.99
TX12052,2026-07-31,S002,P007,1,9.99,9.99
TX12053,2026-07-31,S002,P007,2,9.99,19.98
TX12054,2026-07-31,S002,P007,1,9.99,9.99
TX12055,2026-07-31,S002,P008,3,12.99,38.97
TX12056,2026-07-31,S002,P008,1,12.99,12.99
TX12057,2026-07-31,S002,P009,2,14.99,29.98
TX12058,2026-07-31,S002,P009,1,14.99,14.99
TX12059,2026-07-31,S002,P009,1,14.99,14.99
TX12060,2026-07-31,S002,P010,2,19.99,39.98
TX12061,2026-07-31,S002,P011,1,24.99,24.99
TX12062,2026-07-31,S002,P013,1,22.99,22.99
TX12063,2026-07-31,S002,P013,2,22.99,45.98
TX12064,2026-07-31,S002,P013,1,22.99,22.99
TX12065,2026-07-31,S002,P014,1,32.99,32.99
TX12066,2026-07-31,S002,P015,2,11.99,23.98
TX12067,2026-07-31,S003,P002,2,89.99,179.98
TX12068,2026-07-31,S003,P002,1,89.99,89.99
TX12069,2026-07-31,S003,P002,1,89.99,89.99
TX12070,2026-07-31,S003,P003,1,39.99,39.99
TX12071,2026-07-31,S003,P003,1,39.99,39.99
TX12072,2026-07-31,S003,P006,1,34.99,34.99
TX12073,2026-07-31,S003,P007,1,9.99,9.99
TX12074,2026-07-31,S003,P007,1,9.99,9.99
TX12075,2026-07-31,S003,P008,1,12.99,12.99
TX12076,2026-07-31,S003,P008,3,12.99,38.97
TX12077,2026-07-31,S003,P009,2,14.99,29.98
TX12078,2026-07-31,S003,P010,1,19.99,19.99
TX12079,2026-07-31,S003,P013,1,22.99,22.99
TX12080,2026-07-31,S003,P013,1,22.99,22.99
TX12081,2026-07-31,S003,P013,1,22.99,22.99
TX12082,2026-07-31,S003,P015,2,11.99,23.98
TX12083,2026-07-31,S004,P001,1,29.99,29.99
TX12084,2026-07-31,S004,P002,1,89.99,89.99
TX12085,2026-07-31,S004,P003,1,39.99,39.99
TX12086,2026-07-31,S004,P007,3,9.99,29.97
TX12087,2026-07-31,S004,P007,2,9.99,19.98
TX12088,2026-07-31,S004,P008,1,12.99,12.99
TX12089,2026-07-31,S004,P009,2,14.99,29.98
TX12090,2026-07-31,S004,P010,1,19.99,19.99
TX12091,2026-07-31,S004,P010,1,19.99,19.99
TX12092,2026-07-31,S004,P015,1,11.99,11.99
TX12093,2026-08-01,S001,P001,2,29.99,59.98
TX12094,2026-08-01,S001,P001,1,29.99,29.99
TX12095,2026-08-01,S001,P001,1,29.99,29.99
TX12096,2026-08-01,S001,P001,3,29.99,89.97
TX12097,2026-08-01,S001,P002,3,89.99,269.97
TX12098,2026-08-01,S001,P003,3,39.99,119.97
TX12099,2026-08-01,S001,P004,1,149.99,149.99
TX12100,2026-08-01,S001,P006,1,34.99,34.99
TX12101,2026-08-01,S001,P007,1,9.99,9.99
TX12102,2026-08-01,S001,P007,2,9.99,19.98
TX12103,2026-08-01,S001,P008,1,12.99,12.99
TX12104,2026-08-01,S001,P008,2,12.99,25.98
TX12105,2026-08-01,S001,P008,1,12.99,12.99
TX12106,2026-08-01,S001,P008,1,12.99,12.99
TX12107,2026-08-01,S001,P009,1,14.99,14.99
TX12108,2026-08-01,S001,P009,2,14.99,29.98
TX12109,2026-08-01,S001,P009,3,14.99,44.97
TX12110,2026-08-01,S001,P009,3,14.99,44.97
TX12111,2026-08-01,S001,P009,2,14.99,29.98
TX12112,2026-08-01,S001,P010,1,19.99,19.99
TX12113,2026-08-01,S001,P010,1,19.99,19.99
TX12114,2026-08-01,S001,P010,2,19.99,39.98
TX12115,2026-08-01,S001,P011,2,24.99,49.98
TX12116,2026-08-01,S001,P012,3,59.99,179.97
TX12117,2026-08-01,S001,P013,1,22.99,22.99
TX12118,2026-08-01,S001,P013,3,22.99,68.97
TX12119,2026-08-01,S001,P013,3,22.99,68.97
TX12120,2026-08-01,S001,P013,2,22.99,45.98
TX12121,2026-08-01,S001,P014,1,32.99,32.99
TX12122,2026-08-01,S001,P015,3,11.99,35.97
TX12123,2026-08-01,S001,P015,1,11.99,11.99
TX12124,2026-08-01,S001,P015,2,11.99,23.98
TX12125,2026-08-01,S001,P015,1,11.99,11.99
TX12126,2026-08-01,S002,P001,1,29.99,29.99
TX12127,2026-08-01,S002,P001,3,29.99,89.97
TX12128,2026-08-01,S002,P001,2,29.99,59.98
TX12129,2026-08-01,S002,P002,1,89.99,89.99
TX12130,2026-08-01,S002,P002,1,89.99,89.99
TX12131,2026-08-01,S002,P003,2,39.99,79.98
TX12132,2026-08-01,S002,P003,1,39.99,39.99
TX12133,2026-08-01,S002,P004,3,149.99,449.97
TX12134,2026-08-01,S002,P006,3,34.99,104.97
TX12135,2026-08-01,S002,P007,1,9.99,9.99
TX12136,2026-08-01,S002,P007,2,9.99,19.98
TX12137,2026-08-01,S002,P008,2,12.99,25.98
TX12138,2026-08-01,S002,P009,1,14.99,14.99
TX12139,2026-08-01,S002,P009,3,14.99,44.97
TX12140,2026-08-01,S002,P009,3,14.99,44.97
TX12141,2026-08-01,S002,P009,3,14.99,44.97
TX12142,2026-08-01,S002,P010,1,19.99,19.99
TX12143,2026-08-01,S002,P011,1,24.99,24.99
TX12144,2026-08-01,S002,P013,1,22.99,22.99
TX12145,2026-08-01,S002,P013,2,22.99,45.98
TX12146,2026-08-01,S002,P013,2,22.99,45.98
TX12147,2026-08-01,S002,P014,1,32.99,32.99
TX12148,2026-08-01,S002,P015,2,11.99,23.98
TX12149,2026-08-01,S003,P001,2,29.99,59.98
TX12150,2026-08-01,S003,P001,1,29.99,29.99
TX12151,2026-08-01,S003,P002,1,89.99,89.99
TX12152,2026-08-01,S003,P003,1,39.99,39.99
TX12153,2026-08-01,S003,P006,1,34.99,34.99
TX12154,2026-08-01,S003,P006,1,34.99,34.99
TX12155,2026-08-01,S003,P007,1,9.99,9.99
TX12156,2026-08-01,S003,P007,2,9.99,19.98
TX12157,2026-08-01,S003,P007,1,9.99,9.99
TX12158,2026-08-01,S003,P007,1,9.99,9.99
TX12159,2026-08-01,S003,P008,1,12.99,12.99
TX12160,2026-08-01,S003,P009,3,14.99,44.97
TX12161,2026-08-01,S003,P009,1,14.99,14.99
TX12162,2026-08-01,S003,P010,3,19.99,59.97
TX12163,2026-08-01,S003,P011,3,24.99,74.97
TX12164,2026-08-01,S003,P012,1,59.99,59.99
TX12165,2026-08-01,S003,P013,1,22.99,22.99
TX12166,2026-08-01,S003,P013,1,22.99,22.99
TX12167,2026-08-01,S003,P013,1,22.99,22.99
TX12168,2026-08-01,S004,P001,2,29.99,59.98
TX12169,2026-08-01,S004,P003,2,39.99,79.98
TX12170,2026-08-01,S004,P006,2,34.99,69.98
TX12171,2026-08-01,S004,P007,1,9.99,9.99
TX12172,2026-08-01,S004,P007,1,9.99,9.99
TX12173,2026-08-01,S004,P008,1,12.99,12.99
TX12174,2026-08-01,S004,P009,1,14.99,14.99
TX12175,2026-08-01,S004,P010,2,19.99,39.98
TX12176,2026-08-01,S004,P012,1,59.99,59.99
TX12177,2026-08-01,S004,P013,1,22.99,22.99
TX12178,2026-08-01,S004,P015,1,11.99,11.99
TX12179,2026-08-02,S001,P001,1,29.99,29.99
TX12180,2026-08-02,S001,P001,3,29.99,89.97
TX12181,2026-08-02,S001,P001,2,29.99,59.98
TX12182,2026-08-02,S001,P002,1,89.99,89.99
TX12183,2026-08-02,S001,P002,1,89.99,89.99
TX12184,2026-08-02,S001,P003,1,39.99,39.99
TX12185,2026-08-02,S001,P003,1,39.99,39.99
TX12186,2026-08-02,S001,P006,1,34.99,34.99
TX12187,2026-08-02,S001,P006,1,34.99,34.99
TX12188,2026-08-02,S001,P006,1,34.99,34.99
TX12189,2026-08-02,S001,P007,2,9.99,19.98
TX12190,2026-08-02,S001,P007,3,9.99,29.97
TX12191,2026-08-02,S001,P007,2,9.99,19.98
TX12192,2026-08-02,S001,P008,3,12.99,38.97
TX12193,2026-08-02,S001,P008,2,12.99,25.98
TX12194,2026-08-02,S001,P008,2,12.99,25.98
TX12195,2026-08-02,S001,P008,1,12.99,12.99
TX12196,2026-08-02,S001,P008,3,12.99,38.97
TX12197,2026-08-02,S001,P009,1,14.99,14.99
TX12198,2026-08-02,S001,P009,2,14.99,29.98
TX12199,2026-08-02,S001,P009,2,14.99,29.98
TX12200,2026-08-02,S001,P009,1,14.99,14.99
TX12201,2026-08-02,S001,P009,3,14.99,44.97
TX12202,2026-08-02,S001,P009,1,14.99,14.99
TX12203,2026-08-02,S001,P010,2,19.99,39.98
TX12204,2026-08-02,S001,P011,1,24.99,24.99
TX12205,2026-08-02,S001,P011,2,24.99,49.98
TX12206,2026-08-02,S001,P012,2,59.99,119.98
TX12207,2026-08-02,S001,P012,1,59.99,59.99
TX12208,2026-08-02,S001,P013,3,22.99,68.97
TX12209,2026-08-02,S001,P013,2,22.99,45.98
TX12210,2026-08-02,S001,P013,2,22.99,45.98
TX12211,2026-08-02,S001,P013,1,22.99,22.99
TX12212,2026-08-02,S001,P015,1,11.99,11.99
TX12213,2026-08-02,S001,P015,2,11.99,23.98
TX12214,2026-08-02,S001,P015,1,11.99,11.99
TX12215,2026-08-02,S002,P001,2,29.99,59.98
TX12216,2026-08-02,S002,P001,2,29.99,59.98
TX12217,2026-08-02,S002,P002,1,89.99,89.99
TX12218,2026-08-02,S002,P003,2,39.99,79.98
TX12219,2026-08-02,S002,P006,1,34.99,34.99
TX12220,2026-08-02,S002,P006,2,34.99,69.98
TX12221,2026-08-02,S002,P007,2,9.99,19.98
TX12222,2026-08-02,S002,P007,1,9.99,9.99
TX12223,2026-08-02,S002,P007,1,9.99,9.99
TX12224,2026-08-02,S002,P008,3,12.99,38.97
TX12225,2026-08-02,S002,P008,1,12.99,12.99
TX12226,2026-08-02,S002,P009,3,14.99,44.97
TX12227,2026-08-02,S002,P009,2,14.99,29.98
TX12228,2026-08-02,S002,P009,2,14.99,29.98
TX12229,2026-08-02,S002,P009,1,14.99,14.99
TX12230,2026-08-02,S002,P009,1,14.99,14.99
TX12231,2026-08-02,S002,P009,2,14.99,29.98
TX12232,2026-08-02,S002,P010,2,19.99,39.98
TX12233,2026-08-02,S002,P011,1,24.99,24.99
TX12234,2026-08-02,S002,P013,2,22.99,45.98
TX12235,2026-08-02,S002,P013,2,22.99,45.98
TX12236,2026-08-02,S002,P013,3,22.99,68.97
TX12237,2026-08-02,S002,P013,1,22.99,22.99
TX12238,2026-08-02,S002,P014,1,32.99,32.99
TX12239,2026-08-02,S002,P015,1,11.99,11.99
TX12240,2026-08-02,S002,P015,1,11.99,11.99
TX12241,2026-08-02,S003,P001,2,29.99,59.98
TX12242,2026-08-02,S003,P001,1,29.99,29.99
TX12243,2026-08-02,S003,P003,2,39.99,79.98
TX12244,2026-08-02,S003,P007,1,9.99,9.99
TX12245,2026-08-02,S003,P007,3,9.99,29.97
TX12246,2026-08-02,S003,P007,1,9.99,9.99
TX12247,2026-08-02,S003,P008,3,12.99,38.97
TX12248,2026-08-02,S003,P009,2,14.99,29.98
TX12249,2026-08-02,S003,P010,2,19.99,39.98
TX12250,2026-08-02,S003,P011,2,24.99,49.98
TX12251,2026-08-02,S003,P012,1,59.99,59.99
TX12252,2026-08-02,S003,P012,1,59.99,59.99
TX12253,2026-08-02,S003,P013,2,22.99,45.98
TX12254,2026-08-02,S003,P014,1,32.99,32.99
TX12255,2026-08-02,S004,P001,2,29.99,59.98
TX12256,2026-08-02,S004,P002,1,89.99,89.99
TX12257,2026-08-02,S004,P003,1,39.99,39.99
TX12258,2026-08-02,S004,P004,1,149.99,149.99
TX12259,2026-08-02,S004,P006,2,34.99,69.98
TX12260,2026-08-02,S004,P007,1,9.99,9.99
TX12261,2026-08-02,S004,P007,1,9.99,9.99
TX12262,2026-08-02,S004,P007,1,9.99,9.99
TX12263,2026-08-02,S004,P009,3,14.99,44.97
TX12264,2026-08-02,S004,P013,2,22.99,45.98
TX12265,2026-08-02,S004,P015,2,11.99,23.98
TX12266,2026-08-03,S001,P001,1,29.99,29.99
TX12267,2026-08-03,S001,P001,1,29.99,29.99
